[2026-08-23 04:23:16.693050] ====================================================================================================
[2026-08-23 04:23:16.693127] Branching from: experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02 step=100 branch_specs=['muon', 'svdp_m025', 'svdp_z000', 'svdp_p025']
[2026-08-23 04:23:16.693176] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=8000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1337, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 100, 500, 1000, 2000, 4000, 6000, 8000])
[2026-08-23 04:23:16.693221] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='muon', sizing='learning_rate', lr=0.02, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=0)]
[2026-08-23 04:23:16.693250] end_step: 100
[2026-08-23 04:23:16.693276] ====================================================================================================
[2026-08-23 04:23:16.784833]   [compile] trunk: 0.01s
[2026-08-23 04:23:17.156659]   [compile] svdp_p025: 0.01s
[2026-08-23 04:23:17.467030]     [branch @ step 100] 'muon' iter=0 applied train_loss=3.67602 kl=0.00345712 scale=1.0000 post_val_loss=3.65433
[2026-08-23 04:23:21.023563]     [branch @ step 100] 'svdp_m025' iter=0 applied train_loss=3.67602 kl=0.00312471 scale=1.0000 post_val_loss=3.65204
[2026-08-23 04:23:24.567545]     [branch @ step 100] 'svdp_z000' iter=0 applied train_loss=3.67602 kl=0.00344378 scale=1.0000 post_val_loss=3.65431
[2026-08-23 04:23:28.117408]     [branch @ step 100] 'svdp_p025' iter=0 applied train_loss=3.67602 kl=0.00378414 scale=1.0000 post_val_loss=3.65627
[2026-08-23 04:23:28.146637]   [branch @ step 100] checkpointed branches at step=101
[2026-08-23 04:23:28.454531]     [branch @ step 100] 'muon' iter=1 applied train_loss=3.59561 kl=0.00170511 scale=1.0000 post_val_loss=3.64503
[2026-08-23 04:23:32.005287]     [branch @ step 100] 'svdp_m025' iter=1 applied train_loss=3.59327 kl=0.00166939 scale=1.0000 post_val_loss=3.64251
[2026-08-23 04:23:35.561915]     [branch @ step 100] 'svdp_z000' iter=1 applied train_loss=3.59551 kl=0.00170565 scale=1.0000 post_val_loss=3.64504
[2026-08-23 04:23:39.118560]     [branch @ step 100] 'svdp_p025' iter=1 applied train_loss=3.59763 kl=0.00171157 scale=1.0000 post_val_loss=3.64691
[2026-08-23 04:23:39.436044]     [branch @ step 100] 'muon' iter=2 applied train_loss=3.71810 kl=0.00238213 scale=1.0000 post_val_loss=3.63035
[2026-08-23 04:23:42.995142]     [branch @ step 100] 'svdp_m025' iter=2 applied train_loss=3.71527 kl=0.00207433 scale=1.0000 post_val_loss=3.62706
[2026-08-23 04:23:46.551327]     [branch @ step 100] 'svdp_z000' iter=2 applied train_loss=3.71818 kl=0.00234973 scale=1.0000 post_val_loss=3.63031
[2026-08-23 04:23:50.109583]     [branch @ step 100] 'svdp_p025' iter=2 applied train_loss=3.72024 kl=0.00259862 scale=1.0000 post_val_loss=3.63323
[2026-08-23 04:23:50.426470]     [branch @ step 100] 'muon' iter=3 applied train_loss=3.80006 kl=0.00341681 scale=1.0000 post_val_loss=3.63839
[2026-08-23 04:23:53.983414]     [branch @ step 100] 'svdp_m025' iter=3 applied train_loss=3.79831 kl=0.003328 scale=1.0000 post_val_loss=3.63292
[2026-08-23 04:23:57.539769]     [branch @ step 100] 'svdp_z000' iter=3 applied train_loss=3.80013 kl=0.00343644 scale=1.0000 post_val_loss=3.63839
[2026-08-23 04:24:01.093458]     [branch @ step 100] 'svdp_p025' iter=3 applied train_loss=3.80190 kl=0.00336425 scale=1.0000 post_val_loss=3.64199
[2026-08-23 04:24:01.119391]   [branch @ step 100] checkpointed branches at step=104
[2026-08-23 04:24:01.427743]     [branch @ step 100] 'muon' iter=4 applied train_loss=3.57617 kl=0.00356836 scale=1.0000 post_val_loss=3.62245
[2026-08-23 04:24:04.985199]     [branch @ step 100] 'svdp_m025' iter=4 applied train_loss=3.57037 kl=0.00259422 scale=1.0000 post_val_loss=3.61968
[2026-08-23 04:24:08.542929]     [branch @ step 100] 'svdp_z000' iter=4 applied train_loss=3.57616 kl=0.0035225 scale=1.0000 post_val_loss=3.62244
[2026-08-23 04:24:12.107872]     [branch @ step 100] 'svdp_p025' iter=4 applied train_loss=3.57999 kl=0.00420839 scale=1.0000 post_val_loss=3.62533
[2026-08-23 04:24:12.605658]     [branch @ step 100] 'muon' iter=6 applied train_loss=3.59283 kl=0.00291685 scale=1.0000 post_val_loss=3.60649
[2026-08-23 04:24:16.162560]     [branch @ step 100] 'svdp_m025' iter=6 applied train_loss=3.58193 kl=0.00193975 scale=1.0000 post_val_loss=3.60302
[2026-08-23 04:24:19.723898]     [branch @ step 100] 'svdp_z000' iter=6 applied train_loss=3.59283 kl=0.00288902 scale=1.0000 post_val_loss=3.60651
[2026-08-23 04:24:23.278089]     [branch @ step 100] 'svdp_p025' iter=6 applied train_loss=3.60097 kl=0.00378385 scale=1.0000 post_val_loss=3.61034
[2026-08-23 04:24:23.776958]     [branch @ step 100] 'muon' iter=8 applied train_loss=3.55367 kl=0.00263362 scale=1.0000 post_val_loss=3.59278
[2026-08-23 04:24:27.337247]     [branch @ step 100] 'svdp_m025' iter=8 applied train_loss=3.54224 kl=0.00217405 scale=1.0000 post_val_loss=3.58798
[2026-08-23 04:24:30.896305]     [branch @ step 100] 'svdp_z000' iter=8 applied train_loss=3.55366 kl=0.00265979 scale=1.0000 post_val_loss=3.59284
[2026-08-23 04:24:34.458991]     [branch @ step 100] 'svdp_p025' iter=8 applied train_loss=3.56390 kl=0.00344835 scale=1.0000 post_val_loss=3.59767
[2026-08-23 04:24:34.960055]     [branch @ step 100] 'muon' iter=10 applied train_loss=3.47115 kl=0.00203059 scale=1.0000 post_val_loss=3.57527
[2026-08-23 04:24:38.523791]     [branch @ step 100] 'svdp_m025' iter=10 applied train_loss=3.46179 kl=0.00247358 scale=1.0000 post_val_loss=3.56713
[2026-08-23 04:24:42.083546]     [branch @ step 100] 'svdp_z000' iter=10 applied train_loss=3.47122 kl=0.00203466 scale=1.0000 post_val_loss=3.57528
[2026-08-23 04:24:45.644849]     [branch @ step 100] 'svdp_p025' iter=10 applied train_loss=3.48111 kl=0.00212303 scale=1.0000 post_val_loss=3.58226
[2026-08-23 04:24:46.141906]     [branch @ step 100] 'muon' iter=12 applied train_loss=3.52643 kl=0.00279028 scale=1.0000 post_val_loss=3.56158
[2026-08-23 04:24:49.705659]     [branch @ step 100] 'svdp_m025' iter=12 applied train_loss=3.51723 kl=0.00301568 scale=1.0000 post_val_loss=3.54906
[2026-08-23 04:24:53.261281]     [branch @ step 100] 'svdp_z000' iter=12 applied train_loss=3.52640 kl=0.00275729 scale=1.0000 post_val_loss=3.56146
[2026-08-23 04:24:56.821101]     [branch @ step 100] 'svdp_p025' iter=12 applied train_loss=3.53799 kl=0.00214795 scale=1.0000 post_val_loss=3.57044
[2026-08-23 04:24:57.321271]     [branch @ step 100] 'muon' iter=14 applied train_loss=3.43349 kl=0.00303908 scale=1.0000 post_val_loss=3.53848
[2026-08-23 04:25:00.885988]     [branch @ step 100] 'svdp_m025' iter=14 applied train_loss=3.42356 kl=0.00284841 scale=1.0000 post_val_loss=3.52617
[2026-08-23 04:25:04.449015]     [branch @ step 100] 'svdp_z000' iter=14 applied train_loss=3.43336 kl=0.00302537 scale=1.0000 post_val_loss=3.53839
[2026-08-23 04:25:08.010779]     [branch @ step 100] 'svdp_p025' iter=14 applied train_loss=3.44608 kl=0.00245055 scale=1.0000 post_val_loss=3.54981
[2026-08-23 04:25:08.236741]   [branch @ step 100] checkpointed branches at step=116
[2026-08-23 04:25:08.543454]     [branch @ step 100] 'muon' iter=16 applied train_loss=3.48873 kl=0.00303194 scale=1.0000 post_val_loss=3.52544
[2026-08-23 04:25:12.109162]     [branch @ step 100] 'svdp_m025' iter=16 applied train_loss=3.47683 kl=0.00264008 scale=1.0000 post_val_loss=3.51179
[2026-08-23 04:25:15.667371]     [branch @ step 100] 'svdp_z000' iter=16 applied train_loss=3.48875 kl=0.00301318 scale=1.0000 post_val_loss=3.52529
[2026-08-23 04:25:19.227950]     [branch @ step 100] 'svdp_p025' iter=16 applied train_loss=3.50207 kl=0.00249411 scale=1.0000 post_val_loss=3.53879
[2026-08-23 04:25:20.093087]     [branch @ step 100] 'muon' iter=20 applied train_loss=3.43490 kl=0.00393783 scale=1.0000 post_val_loss=3.49520
[2026-08-23 04:25:23.653472]     [branch @ step 100] 'svdp_m025' iter=20 applied train_loss=3.42225 kl=0.00314414 scale=1.0000 post_val_loss=3.48081
[2026-08-23 04:25:27.212894]     [branch @ step 100] 'svdp_z000' iter=20 applied train_loss=3.43483 kl=0.00388068 scale=1.0000 post_val_loss=3.49511
[2026-08-23 04:25:30.771627]     [branch @ step 100] 'svdp_p025' iter=20 applied train_loss=3.44652 kl=0.00368828 scale=1.0000 post_val_loss=3.51065
[2026-08-23 04:25:31.628160]     [branch @ step 100] 'muon' iter=24 applied train_loss=3.34138 kl=0.00563121 scale=1.0000 post_val_loss=3.46477
[2026-08-23 04:25:35.194649]     [branch @ step 100] 'svdp_m025' iter=24 applied train_loss=3.32512 kl=0.0045301 scale=1.0000 post_val_loss=3.44913
[2026-08-23 04:25:38.747609]     [branch @ step 100] 'svdp_z000' iter=24 applied train_loss=3.34138 kl=0.0056759 scale=1.0000 post_val_loss=3.46478
[2026-08-23 04:25:42.304213]     [branch @ step 100] 'svdp_p025' iter=24 applied train_loss=3.35487 kl=0.00555006 scale=1.0000 post_val_loss=3.48305
[2026-08-23 04:25:43.168445]     [branch @ step 100] 'muon' iter=28 applied train_loss=3.40767 kl=0.00474842 scale=1.0000 post_val_loss=3.45110
[2026-08-23 04:25:46.728816]     [branch @ step 100] 'svdp_m025' iter=28 applied train_loss=3.39218 kl=0.00390792 scale=1.0000 post_val_loss=3.43792
[2026-08-23 04:25:50.284157]     [branch @ step 100] 'svdp_z000' iter=28 applied train_loss=3.40753 kl=0.00477476 scale=1.0000 post_val_loss=3.45115
[2026-08-23 04:25:53.844189]     [branch @ step 100] 'svdp_p025' iter=28 applied train_loss=3.42089 kl=0.00521447 scale=1.0000 post_val_loss=3.46637
[2026-08-23 04:25:54.713675]     [branch @ step 100] 'muon' iter=32 applied train_loss=3.41006 kl=0.00358024 scale=1.0000 post_val_loss=3.44114
[2026-08-23 04:25:58.283764]     [branch @ step 100] 'svdp_m025' iter=32 applied train_loss=3.39066 kl=0.00343665 scale=1.0000 post_val_loss=3.42674
[2026-08-23 04:26:01.849374]     [branch @ step 100] 'svdp_z000' iter=32 applied train_loss=3.41038 kl=0.00358397 scale=1.0000 post_val_loss=3.44108
[2026-08-23 04:26:05.417348]     [branch @ step 100] 'svdp_p025' iter=32 applied train_loss=3.43060 kl=0.00471947 scale=1.0000 post_val_loss=3.45695
[2026-08-23 04:26:06.281061]     [branch @ step 100] 'muon' iter=36 applied train_loss=3.35541 kl=0.00344088 scale=1.0000 post_val_loss=3.41478
[2026-08-23 04:26:09.845562]     [branch @ step 100] 'svdp_m025' iter=36 applied train_loss=3.33941 kl=0.00326977 scale=1.0000 post_val_loss=3.39939
[2026-08-23 04:26:13.411768]     [branch @ step 100] 'svdp_z000' iter=36 applied train_loss=3.35547 kl=0.00344076 scale=1.0000 post_val_loss=3.41478
[2026-08-23 04:26:16.977056]     [branch @ step 100] 'svdp_p025' iter=36 applied train_loss=3.37389 kl=0.00357133 scale=1.0000 post_val_loss=3.43217
[2026-08-23 04:26:17.843059]     [branch @ step 100] 'muon' iter=40 applied train_loss=3.36113 kl=0.00294842 scale=1.0000 post_val_loss=3.38969
[2026-08-23 04:26:21.410066]     [branch @ step 100] 'svdp_m025' iter=40 applied train_loss=3.34625 kl=0.00296131 scale=1.0000 post_val_loss=3.37356
[2026-08-23 04:26:24.967995]     [branch @ step 100] 'svdp_z000' iter=40 applied train_loss=3.36109 kl=0.00297196 scale=1.0000 post_val_loss=3.38963
[2026-08-23 04:26:28.530408]     [branch @ step 100] 'svdp_p025' iter=40 applied train_loss=3.38087 kl=0.0032567 scale=1.0000 post_val_loss=3.40876
[2026-08-23 04:26:29.388577]     [branch @ step 100] 'muon' iter=44 applied train_loss=3.31338 kl=0.00327193 scale=1.0000 post_val_loss=3.38839
[2026-08-23 04:26:32.957031]     [branch @ step 100] 'svdp_m025' iter=44 applied train_loss=3.29290 kl=0.00310592 scale=1.0000 post_val_loss=3.37154
[2026-08-23 04:26:36.514373]     [branch @ step 100] 'svdp_z000' iter=44 applied train_loss=3.31324 kl=0.00325467 scale=1.0000 post_val_loss=3.38843
[2026-08-23 04:26:40.079452]     [branch @ step 100] 'svdp_p025' iter=44 applied train_loss=3.33935 kl=0.00423826 scale=1.0000 post_val_loss=3.40817
[2026-08-23 04:26:40.946442]     [branch @ step 100] 'muon' iter=48 applied train_loss=3.39254 kl=0.00281296 scale=1.0000 post_val_loss=3.36693
[2026-08-23 04:26:44.513398]     [branch @ step 100] 'svdp_m025' iter=48 applied train_loss=3.37310 kl=0.0026859 scale=1.0000 post_val_loss=3.35059
[2026-08-23 04:26:48.069373]     [branch @ step 100] 'svdp_z000' iter=48 applied train_loss=3.39241 kl=0.00278075 scale=1.0000 post_val_loss=3.36701
[2026-08-23 04:26:51.627342]     [branch @ step 100] 'svdp_p025' iter=48 applied train_loss=3.41598 kl=0.0035275 scale=1.0000 post_val_loss=3.38732
[2026-08-23 04:26:52.496065]     [branch @ step 100] 'muon' iter=52 applied train_loss=3.36766 kl=0.00466006 scale=1.0000 post_val_loss=3.34280
[2026-08-23 04:26:56.060848]     [branch @ step 100] 'svdp_m025' iter=52 applied train_loss=3.34664 kl=0.00407977 scale=1.0000 post_val_loss=3.32672
[2026-08-23 04:26:59.618206]     [branch @ step 100] 'svdp_z000' iter=52 applied train_loss=3.36785 kl=0.00465093 scale=1.0000 post_val_loss=3.34285
[2026-08-23 04:27:03.182777]     [branch @ step 100] 'svdp_p025' iter=52 applied train_loss=3.39681 kl=0.00559768 scale=1.0000 post_val_loss=3.36358
[2026-08-23 04:27:04.045598]     [branch @ step 100] 'muon' iter=56 applied train_loss=3.26284 kl=0.00358849 scale=1.0000 post_val_loss=3.32069
[2026-08-23 04:27:07.605202]     [branch @ step 100] 'svdp_m025' iter=56 applied train_loss=3.24425 kl=0.00314358 scale=1.0000 post_val_loss=3.30552
[2026-08-23 04:27:11.159864]     [branch @ step 100] 'svdp_z000' iter=56 applied train_loss=3.26282 kl=0.00359049 scale=1.0000 post_val_loss=3.32069
[2026-08-23 04:27:14.722251]     [branch @ step 100] 'svdp_p025' iter=56 applied train_loss=3.28805 kl=0.00378666 scale=1.0000 post_val_loss=3.34243
[2026-08-23 04:27:15.579019]     [branch @ step 100] 'muon' iter=60 applied train_loss=3.26878 kl=0.00364926 scale=1.0000 post_val_loss=3.30463
[2026-08-23 04:27:19.143504]     [branch @ step 100] 'svdp_m025' iter=60 applied train_loss=3.25352 kl=0.00362823 scale=1.0000 post_val_loss=3.28840
[2026-08-23 04:27:22.698482]     [branch @ step 100] 'svdp_z000' iter=60 applied train_loss=3.26868 kl=0.00362061 scale=1.0000 post_val_loss=3.30443
[2026-08-23 04:27:26.257397]     [branch @ step 100] 'svdp_p025' iter=60 applied train_loss=3.29213 kl=0.00365393 scale=1.0000 post_val_loss=3.32732
