[2026-08-23 09:24:16.753225] ====================================================================================================
[2026-08-23 09:24:16.753315] Branching from: experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02 step=4000 branch_specs=['continue']
[2026-08-23 09:24:16.753365] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=8000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1337, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 100, 500, 1000, 2000, 4000, 6000, 8000])
[2026-08-23 09:24:16.753412] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='muon', sizing='learning_rate', lr=0.02, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=0)]
[2026-08-23 09:24:16.753441] end_step: 4000
[2026-08-23 09:24:16.753471] ====================================================================================================
[2026-08-23 09:24:16.824260]   [compile] trunk: 0.01s
[2026-08-23 09:24:16.873663] loaded checkpoint experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02/checkpoints/step_4000.pt at step 4000
[2026-08-23 09:24:16.874125] forking at step 4000 ...
[2026-08-23 09:24:17.121354]   [branch @ step 4000] pre-fork val_loss=2.79077
[2026-08-23 09:24:17.121589]   [branch @ step 4000] 'continue' (index=0) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-23 09:24:17.286779]   [compile] continue: 0.01s
[2026-08-23 09:24:17.298400]   [branch @ step 4000] checkpointed branches at step=4000
[2026-08-23 09:24:17.594766]     [branch @ step 4000] 'continue' iter=0 applied train_loss=2.70886 kl=0.000721081 scale=1.0000 post_val_loss=2.79172
[2026-08-23 09:24:17.600931]   [branch @ step 4000] checkpointed branches at step=4001
[2026-08-23 09:24:17.900949]     [branch @ step 4000] 'continue' iter=1 applied train_loss=2.66696 kl=0.000758036 scale=1.0000 post_val_loss=2.79265
[2026-08-23 09:24:17.907985]   [branch @ step 4000] checkpointed branches at step=4002
[2026-08-23 09:24:18.212069]     [branch @ step 4000] 'continue' iter=2 applied train_loss=2.52714 kl=0.000819736 scale=1.0000 post_val_loss=2.79390
[2026-08-23 09:24:18.218478]   [branch @ step 4000] checkpointed branches at step=4003
[2026-08-23 09:24:18.527874]     [branch @ step 4000] 'continue' iter=3 applied train_loss=2.86489 kl=0.000773441 scale=1.0000 post_val_loss=2.79499
[2026-08-23 09:24:18.534067]   [branch @ step 4000] checkpointed branches at step=4004
[2026-08-23 09:24:18.835691]     [branch @ step 4000] 'continue' iter=4 applied train_loss=2.78488 kl=0.000761658 scale=1.0000 post_val_loss=2.79539
[2026-08-23 09:24:18.842172]   [branch @ step 4000] checkpointed branches at step=4005
[2026-08-23 09:24:19.145285]     [branch @ step 4000] 'continue' iter=5 applied train_loss=2.87397 kl=0.000874294 scale=1.0000 post_val_loss=2.79525
[2026-08-23 09:24:19.152724]   [branch @ step 4000] checkpointed branches at step=4006
[2026-08-23 09:24:19.460311]     [branch @ step 4000] 'continue' iter=6 applied train_loss=2.84600 kl=0.000805145 scale=1.0000 post_val_loss=2.79507
[2026-08-23 09:24:19.466560]   [branch @ step 4000] checkpointed branches at step=4007
[2026-08-23 09:24:19.771238]     [branch @ step 4000] 'continue' iter=7 applied train_loss=2.75545 kl=0.00132468 scale=1.0000 post_val_loss=2.79506
[2026-08-23 09:24:19.785321]   [branch @ step 4000] checkpointed branches at step=4008
[2026-08-23 09:24:20.086419]     [branch @ step 4000] 'continue' iter=8 applied train_loss=2.68719 kl=0.000832871 scale=1.0000 post_val_loss=2.79591
[2026-08-23 09:24:20.092850]   [branch @ step 4000] checkpointed branches at step=4009
[2026-08-23 09:24:20.397751]     [branch @ step 4000] 'continue' iter=9 applied train_loss=2.77853 kl=0.000693289 scale=1.0000 post_val_loss=2.79618
[2026-08-23 09:24:20.404028]   [branch @ step 4000] checkpointed branches at step=4010
