[2026-08-23 09:23:59.240421] ====================================================================================================
[2026-08-23 09:23:59.240502] Branching from: experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02 step=10 branch_specs=['continue']
[2026-08-23 09:23:59.240557] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=8000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1337, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 100, 500, 1000, 2000, 4000, 6000, 8000])
[2026-08-23 09:23:59.240608] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='muon', sizing='learning_rate', lr=0.02, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=0)]
[2026-08-23 09:23:59.240642] end_step: 10
[2026-08-23 09:23:59.240674] ====================================================================================================
[2026-08-23 09:23:59.311125]   [compile] trunk: 0.01s
[2026-08-23 09:23:59.353230] loaded checkpoint experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02/checkpoints/step_10.pt at step 10
[2026-08-23 09:23:59.353678] forking at step 10 ...
[2026-08-23 09:23:59.598460]   [branch @ step 10] pre-fork val_loss=4.32766
[2026-08-23 09:23:59.598664]   [branch @ step 10] 'continue' (index=0) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-23 09:23:59.617365]   [compile] continue: 0.01s
[2026-08-23 09:23:59.625425]   [branch @ step 10] checkpointed branches at step=10
[2026-08-23 09:23:59.924579]     [branch @ step 10] 'continue' iter=0 applied train_loss=4.47570 kl=0.00111815 scale=1.0000 post_val_loss=4.28255
[2026-08-23 09:23:59.931060]   [branch @ step 10] checkpointed branches at step=11
[2026-08-23 09:24:00.234748]     [branch @ step 10] 'continue' iter=1 applied train_loss=4.22021 kl=0.000969361 scale=1.0000 post_val_loss=4.24980
[2026-08-23 09:24:00.241319]   [branch @ step 10] checkpointed branches at step=12
[2026-08-23 09:24:00.549266]     [branch @ step 10] 'continue' iter=2 applied train_loss=4.21183 kl=0.000799773 scale=1.0000 post_val_loss=4.22426
[2026-08-23 09:24:00.556790]   [branch @ step 10] checkpointed branches at step=13
[2026-08-23 09:24:00.858407]     [branch @ step 10] 'continue' iter=3 applied train_loss=4.24821 kl=0.00138116 scale=1.0000 post_val_loss=4.21311
[2026-08-23 09:24:00.864881]   [branch @ step 10] checkpointed branches at step=14
[2026-08-23 09:24:01.167177]     [branch @ step 10] 'continue' iter=4 applied train_loss=4.05974 kl=0.00167345 scale=1.0000 post_val_loss=4.22771
[2026-08-23 09:24:01.176260]   [branch @ step 10] checkpointed branches at step=15
[2026-08-23 09:24:01.480026]     [branch @ step 10] 'continue' iter=5 applied train_loss=4.19479 kl=0.00100113 scale=1.0000 post_val_loss=4.23389
[2026-08-23 09:24:01.488282]   [branch @ step 10] checkpointed branches at step=16
[2026-08-23 09:24:01.792363]     [branch @ step 10] 'continue' iter=6 applied train_loss=4.22495 kl=0.0010904 scale=1.0000 post_val_loss=4.22597
[2026-08-23 09:24:01.798483]   [branch @ step 10] checkpointed branches at step=17
[2026-08-23 09:24:02.102793]     [branch @ step 10] 'continue' iter=7 applied train_loss=4.29175 kl=0.00106221 scale=1.0000 post_val_loss=4.20850
[2026-08-23 09:24:02.109230]   [branch @ step 10] checkpointed branches at step=18
[2026-08-23 09:24:02.412840]     [branch @ step 10] 'continue' iter=8 applied train_loss=4.19863 kl=0.000999992 scale=1.0000 post_val_loss=4.18885
[2026-08-23 09:24:02.419059]   [branch @ step 10] checkpointed branches at step=19
[2026-08-23 09:24:02.723894]     [branch @ step 10] 'continue' iter=9 applied train_loss=4.32407 kl=0.00148314 scale=1.0000 post_val_loss=4.18674
[2026-08-23 09:24:02.729923]   [branch @ step 10] checkpointed branches at step=20
